id_venta,producto,precio,cantidad,fecha_venta,categoria,precio_num,ingreso,anio_mes,id_campanha,canal,costo,fecha_inicio,fecha_fin,campania_activa
2631,Parlantes Bluetooth,$66.84,11.0,2024-11-17,Electrónica,66.84,735.24,2024-11,54,Email,2.95,2024-08-09,2024-09-22,False
2631,Parlantes Bluetooth,$66.84,11.0,2024-11-17,Electrónica,66.84,735.24,2024-11,24,RRSS,6.0,2024-09-22,2024-10-26,False
2881,Parlantes Bluetooth,$39.46,11.0,2024-11-17,Electrónica,39.46,434.06,2024-11,84,TV,4.42,2024-04-17,2024-05-05,False
2881,Parlantes Bluetooth,$39.46,11.0,2024-11-17,Electrónica,39.46,434.06,2024-11,54,Email,2.95,2024-08-09,2024-09-22,False
2881,Parlantes Bluetooth,$39.46,11.0,2024-11-17,Electrónica,39.46,434.06,2024-11,24,RRSS,6.0,2024-09-22,2024-10-26,False
371,Lámpara de mesa,$110.45,12.0,2024-11-18,Decoración,110.45,1325.4,2024-11,32,Email,5.54,2024-03-28,2024-04-20,False
371,Lámpara de mesa,$110.45,12.0,2024-11-18,Decoración,110.45,1325.4,2024-11,2,RRSS,5.88,2024-05-30,2024-06-29,False
371,Lámpara de mesa,$110.45,12.0,2024-11-18,Decoración,110.45,1325.4,2024-11,62,TV,4.51,2024-08-26,2024-10-07,False
389,Lámpara de mesa,$40.06,4.0,2024-11-18,Decoración,40.06,160.24,2024-11,32,Email,5.54,2024-03-28,2024-04-20,False
389,Lámpara de mesa,$40.06,4.0,2024-11-18,Decoración,40.06,160.24,2024-11,2,RRSS,5.88,2024-05-30,2024-06-29,False
389,Lámpara de mesa,$40.06,4.0,2024-11-18,Decoración,40.06,160.24,2024-11,62,TV,4.51,2024-08-26,2024-10-07,False
431,Lámpara de mesa,$98.30,6.0,2024-11-18,Decoración,98.3,589.8,2024-11,32,Email,5.54,2024-03-28,2024-04-20,False
431,Lámpara de mesa,$98.30,6.0,2024-11-18,Decoración,98.3,589.8,2024-11,2,RRSS,5.88,2024-05-30,2024-06-29,False
431,Lámpara de mesa,$98.30,6.0,2024-11-18,Decoración,98.3,589.8,2024-11,62,TV,4.51,2024-08-26,2024-10-07,False
883,Espejo decorativo,$32.09,8.0,2024-11-18,Decoración,32.09,256.72,2024-11,83,TV,5.24,2024-05-31,2024-07-08,False
883,Espejo decorativo,$32.09,8.0,2024-11-18,Decoración,32.09,256.72,2024-11,53,Email,4.9,2024-07-17,2024-08-01,False
883,Espejo decorativo,$32.09,8.0,2024-11-18,Decoración,32.09,256.72,2024-11,23,RRSS,4.75,2024-08-28,2024-10-17,False
1142,Heladera,$62.61,3.0,2024-11-18,Electrodomésticos,62.61,187.82999999999998,2024-11,34,Email,4.2,2024-05-06,2024-07-05,False
1142,Heladera,$62.61,3.0,2024-11-18,Electrodomésticos,62.61,187.82999999999998,2024-11,4,RRSS,4.53,2024-05-31,2024-07-15,False
1142,Heladera,$62.61,3.0,2024-11-18,Electrodomésticos,62.61,187.82999999999998,2024-11,64,TV,4.38,2024-07-10,2024-08-09,False
1314,Aspiradora,$86.12,6.0,2024-11-18,Electrodomésticos,86.12,516.72,2024-11,40,Email,6.24,2024-06-24,2024-08-12,False
1314,Aspiradora,$86.12,6.0,2024-11-18,Electrodomésticos,86.12,516.72,2024-11,10,RRSS,7.16,2024-08-19,2024-09-19,False
1314,Aspiradora,$86.12,6.0,2024-11-18,Electrodomésticos,86.12,516.72,2024-11,70,TV,3.06,2024-12-13,2024-12-29,False
1365,Lavadora,$74.74,1.0,2024-11-18,Electrodomésticos,74.74,74.74,2024-11,46,Email,3.63,2024-05-12,2024-05-29,False
1365,Lavadora,$74.74,1.0,2024-11-18,Electrodomésticos,74.74,74.74,2024-11,76,TV,4.66,2024-05-26,2024-07-02,False
1365,Lavadora,$74.74,1.0,2024-11-18,Electrodomésticos,74.74,74.74,2024-11,16,RRSS,3.56,2024-08-14,2024-09-20,False
1605,Lavadora,$57.74,1.0,2024-11-18,Electrodomésticos,57.74,57.74,2024-11,46,Email,3.63,2024-05-12,2024-05-29,False
1605,Lavadora,$57.74,1.0,2024-11-18,Electrodomésticos,57.74,57.74,2024-11,76,TV,4.66,2024-05-26,2024-07-02,False
1605,Lavadora,$57.74,1.0,2024-11-18,Electrodomésticos,57.74,57.74,2024-11,16,RRSS,3.56,2024-08-14,2024-09-20,False
1691,Freidora eléctrica,$49.47,12.0,2024-11-18,Electrodomésticos,49.47,593.64,2024-11,71,TV,4.37,2024-06-05,2024-07-24,False
1691,Freidora eléctrica,$49.47,12.0,2024-11-18,Electrodomésticos,49.47,593.64,2024-11,41,Email,3.92,2024-11-23,2025-01-01,False
1691,Freidora eléctrica,$49.47,12.0,2024-11-18,Electrodomésticos,49.47,593.64,2024-11,11,RRSS,5.27,2024-12-29,2025-01-21,False
1818,Cafetera,$116.81,1.0,2024-11-18,Electrodomésticos,116.81,116.81,2024-11,49,Email,5.2,2024-06-20,2024-07-22,False
1818,Cafetera,$116.81,1.0,2024-11-18,Electrodomésticos,116.81,116.81,2024-11,79,TV,7.26,2024-08-13,2024-10-11,False
1818,Cafetera,$116.81,1.0,2024-11-18,Electrodomésticos,116.81,116.81,2024-11,19,RRSS,5.7,2024-08-19,2024-09-15,False
1942,Heladera,$85.36,12.0,2024-11-18,Electrodomésticos,85.36,1024.32,2024-11,34,Email,4.2,2024-05-06,2024-07-05,False
1942,Heladera,$85.36,12.0,2024-11-18,Electrodomésticos,85.36,1024.32,2024-11,4,RRSS,4.53,2024-05-31,2024-07-15,False
1942,Heladera,$85.36,12.0,2024-11-18,Electrodomésticos,85.36,1024.32,2024-11,64,TV,4.38,2024-07-10,2024-08-09,False
1991,Freidora eléctrica,$64.55,5.0,2024-11-18,Electrodomésticos,64.55,322.75,2024-11,71,TV,4.37,2024-06-05,2024-07-24,False
1991,Freidora eléctrica,$64.55,5.0,2024-11-18,Electrodomésticos,64.55,322.75,2024-11,41,Email,3.92,2024-11-23,2025-01-01,False
1991,Freidora eléctrica,$64.55,5.0,2024-11-18,Electrodomésticos,64.55,322.75,2024-11,11,RRSS,5.27,2024-12-29,2025-01-21,False
2441,Parlantes Bluetooth,$55.81,4.0,2024-11-18,Electrónica,55.81,223.24,2024-11,84,TV,4.42,2024-04-17,2024-05-05,False
2441,Parlantes Bluetooth,$55.81,4.0,2024-11-18,Electrónica,55.81,223.24,2024-11,54,Email,2.95,2024-08-09,2024-09-22,False
2441,Parlantes Bluetooth,$55.81,4.0,2024-11-18,Electrónica,55.81,223.24,2024-11,24,RRSS,6.0,2024-09-22,2024-10-26,False
136,Cortinas,$31.50,7.0,2024-11-19,Decoración,31.5,220.5,2024-11,43,Email,5.67,2024-05-02,2024-06-17,False
136,Cortinas,$31.50,7.0,2024-11-19,Decoración,31.5,220.5,2024-11,73,TV,6.47,2024-08-17,2024-09-26,False
136,Cortinas,$31.50,7.0,2024-11-19,Decoración,31.5,220.5,2024-11,13,RRSS,5.22,2024-09-16,2024-10-15,False
589,Lámpara de mesa,$111.78,2.0,2024-11-19,Decoración,111.78,223.56,2024-11,32,Email,5.54,2024-03-28,2024-04-20,False
589,Lámpara de mesa,$111.78,2.0,2024-11-19,Decoración,111.78,223.56,2024-11,2,RRSS,5.88,2024-05-30,2024-06-29,False
589,Lámpara de mesa,$111.78,2.0,2024-11-19,Decoración,111.78,223.56,2024-11,62,TV,4.51,2024-08-26,2024-10-07,False
801,Lámpara de mesa,$72.15,9.0,2024-11-19,Decoración,72.15,649.35,2024-11,32,Email,5.54,2024-03-28,2024-04-20,False
801,Lámpara de mesa,$72.15,9.0,2024-11-19,Decoración,72.15,649.35,2024-11,2,RRSS,5.88,2024-05-30,2024-06-29,False
801,Lámpara de mesa,$72.15,9.0,2024-11-19,Decoración,72.15,649.35,2024-11,62,TV,4.51,2024-08-26,2024-10-07,False
1913,Microondas,$75.41,12.0,2024-11-19,Electrodomésticos,75.41,904.92,2024-11,56,Email,4.94,2024-08-06,2024-08-25,False
1913,Microondas,$75.41,12.0,2024-11-19,Electrodomésticos,75.41,904.92,2024-11,26,RRSS,5.0,2024-09-25,2024-10-14,False
1913,Microondas,$75.41,12.0,2024-11-19,Electrodomésticos,75.41,904.92,2024-11,86,TV,4.25,2024-09-25,2024-11-15,False
2872,Televisor,$105.88,3.0,2024-11-19,Electrónica,105.88,317.64,2024-11,29,RRSS,3.96,2024-05-17,2024-06-28,False
2872,Televisor,$105.88,3.0,2024-11-19,Electrónica,105.88,317.64,2024-11,59,Email,4.19,2024-11-20,2025-01-19,False
2872,Televisor,$105.88,3.0,2024-11-19,Electrónica,105.88,317.64,2024-11,89,TV,4.98,2024-12-13,2025-02-08,False
119,Lámpara de mesa,$50.60,11.0,2024-11-20,Decoración,50.6,556.6,2024-11,32,Email,5.54,2024-03-28,2024-04-20,False
119,Lámpara de mesa,$50.60,11.0,2024-11-20,Decoración,50.6,556.6,2024-11,2,RRSS,5.88,2024-05-30,2024-06-29,False
119,Lámpara de mesa,$50.60,11.0,2024-11-20,Decoración,50.6,556.6,2024-11,62,TV,4.51,2024-08-26,2024-10-07,False
676,Cortinas,$40.01,5.0,2024-11-20,Decoración,40.01,200.04999999999998,2024-11,43,Email,5.67,2024-05-02,2024-06-17,False
676,Cortinas,$40.01,5.0,2024-11-20,Decoración,40.01,200.04999999999998,2024-11,73,TV,6.47,2024-08-17,2024-09-26,False
676,Cortinas,$40.01,5.0,2024-11-20,Decoración,40.01,200.04999999999998,2024-11,13,RRSS,5.22,2024-09-16,2024-10-15,False
1302,Heladera,$29.85,2.0,2024-11-20,Electrodomésticos,29.85,59.7,2024-11,34,Email,4.2,2024-05-06,2024-07-05,False
1302,Heladera,$29.85,2.0,2024-11-20,Electrodomésticos,29.85,59.7,2024-11,4,RRSS,4.53,2024-05-31,2024-07-15,False
1302,Heladera,$29.85,2.0,2024-11-20,Electrodomésticos,29.85,59.7,2024-11,64,TV,4.38,2024-07-10,2024-08-09,False
1498,Cafetera,$61.91,7.0,2024-11-20,Electrodomésticos,61.91,433.37,2024-11,49,Email,5.2,2024-06-20,2024-07-22,False
1498,Cafetera,$61.91,7.0,2024-11-20,Electrodomésticos,61.91,433.37,2024-11,79,TV,7.26,2024-08-13,2024-10-11,False
1498,Cafetera,$61.91,7.0,2024-11-20,Electrodomésticos,61.91,433.37,2024-11,19,RRSS,5.7,2024-08-19,2024-09-15,False
1774,Aspiradora,$120.80,3.0,2024-11-20,Electrodomésticos,120.8,362.4,2024-11,40,Email,6.24,2024-06-24,2024-08-12,False
1774,Aspiradora,$120.80,3.0,2024-11-20,Electrodomésticos,120.8,362.4,2024-11,10,RRSS,7.16,2024-08-19,2024-09-19,False
1774,Aspiradora,$120.80,3.0,2024-11-20,Electrodomésticos,120.8,362.4,2024-11,70,TV,3.06,2024-12-13,2024-12-29,False
1881,Freidora eléctrica,$107.86,9.0,2024-11-20,Electrodomésticos,107.86,970.74,2024-11,71,TV,4.37,2024-06-05,2024-07-24,False
1881,Freidora eléctrica,$107.86,9.0,2024-11-20,Electrodomésticos,107.86,970.74,2024-11,41,Email,3.92,2024-11-23,2025-01-01,False
1881,Freidora eléctrica,$107.86,9.0,2024-11-20,Electrodomésticos,107.86,970.74,2024-11,11,RRSS,5.27,2024-12-29,2025-01-21,False
1993,Microondas,$60.07,5.0,2024-11-20,Electrodomésticos,60.07,300.35,2024-11,56,Email,4.94,2024-08-06,2024-08-25,False
1993,Microondas,$60.07,5.0,2024-11-20,Electrodomésticos,60.07,300.35,2024-11,26,RRSS,5.0,2024-09-25,2024-10-14,False
1993,Microondas,$60.07,5.0,2024-11-20,Electrodomésticos,60.07,300.35,2024-11,86,TV,4.25,2024-09-25,2024-11-15,False
2009,Proyector,$73.42,10.0,2024-11-20,Electrónica,73.42,734.2,2024-11,67,TV,3.68,2024-05-22,2024-07-12,False
2009,Proyector,$73.42,10.0,2024-11-20,Electrónica,73.42,734.2,2024-11,37,Email,3.22,2024-07-06,2024-07-26,False
2009,Proyector,$73.42,10.0,2024-11-20,Electrónica,73.42,734.2,2024-11,7,RRSS,5.57,2024-07-30,2024-08-16,False
2591,Parlantes Bluetooth,$28.10,8.0,2024-11-20,Electrónica,28.1,224.8,2024-11,84,TV,4.42,2024-04-17,2024-05-05,False
2591,Parlantes Bluetooth,$28.10,8.0,2024-11-20,Electrónica,28.1,224.8,2024-11,54,Email,2.95,2024-08-09,2024-09-22,False
2591,Parlantes Bluetooth,$28.10,8.0,2024-11-20,Electrónica,28.1,224.8,2024-11,24,RRSS,6.0,2024-09-22,2024-10-26,False
1542,Microondas,$98.15,3.0,2024-11-21,Electrodomésticos,98.15,294.45000000000005,2024-11,56,Email,4.94,2024-08-06,2024-08-25,False
1542,Microondas,$98.15,3.0,2024-11-21,Electrodomésticos,98.15,294.45000000000005,2024-11,26,RRSS,5.0,2024-09-25,2024-10-14,False
1542,Microondas,$98.15,3.0,2024-11-21,Electrodomésticos,98.15,294.45000000000005,2024-11,86,TV,4.25,2024-09-25,2024-11-15,False
1951,Freidora eléctrica,$112.16,5.0,2024-11-21,Electrodomésticos,112.16,560.8,2024-11,71,TV,4.37,2024-06-05,2024-07-24,False
1951,Freidora eléctrica,$112.16,5.0,2024-11-21,Electrodomésticos,112.16,560.8,2024-11,41,Email,3.92,2024-11-23,2025-01-01,False
1951,Freidora eléctrica,$112.16,5.0,2024-11-21,Electrodomésticos,112.16,560.8,2024-11,11,RRSS,5.27,2024-12-29,2025-01-21,False
2179,Proyector,$111.31,11.0,2024-11-21,Electrónica,111.31,1224.41,2024-11,67,TV,3.68,2024-05-22,2024-07-12,False
2179,Proyector,$111.31,11.0,2024-11-21,Electrónica,111.31,1224.41,2024-11,37,Email,3.22,2024-07-06,2024-07-26,False
2179,Proyector,$111.31,11.0,2024-11-21,Electrónica,111.31,1224.41,2024-11,7,RRSS,5.57,2024-07-30,2024-08-16,False
837,Elementos de cerámica,$56.10,12.0,2024-11-22,Decoración,56.1,673.2,2024-11,22,RRSS,5.44,2024-06-26,2024-07-15,False
837,Elementos de cerámica,$56.10,12.0,2024-11-22,Decoración,56.1,673.2,2024-11,82,TV,5.69,2024-09-08,2024-10-12,False
837,Elementos de cerámica,$56.10,12.0,2024-11-22,Decoración,56.1,673.2,2024-11,52,Email,5.74,2024-09-09,2024-09-30,False
907,Elementos de cerámica,$49.85,8.0,2024-11-22,Decoración,49.85,398.8,2024-11,22,RRSS,5.44,2024-06-26,2024-07-15,False
907,Elementos de cerámica,$49.85,8.0,2024-11-22,Decoración,49.85,398.8,2024-11,82,TV,5.69,2024-09-08,2024-10-12,False
907,Elementos de cerámica,$49.85,8.0,2024-11-22,Decoración,49.85,398.8,2024-11,52,Email,5.74,2024-09-09,2024-09-30,False
2391,Parlantes Bluetooth,$41.39,10.0,2024-11-22,Electrónica,41.39,413.9,2024-11,84,TV,4.42,2024-04-17,2024-05-05,False
2391,Parlantes Bluetooth,$41.39,10.0,2024-11-22,Electrónica,41.39,413.9,2024-11,54,Email,2.95,2024-08-09,2024-09-22,False
2391,Parlantes Bluetooth,$41.39,10.0,2024-11-22,Electrónica,41.39,413.9,2024-11,24,RRSS,6.0,2024-09-22,2024-10-26,False
338,Rincón de plantas,$114.46,12.0,2024-11-23,Decoración,114.46,1373.52,2024-11,38,Email,5.76,2024-06-14,2024-07-15,False
338,Rincón de plantas,$114.46,12.0,2024-11-23,Decoración,114.46,1373.52,2024-11,8,RRSS,4.88,2024-08-03,2024-08-18,False
338,Rincón de plantas,$114.46,12.0,2024-11-23,Decoración,114.46,1373.52,2024-11,68,TV,5.81,2024-12-17,2025-02-14,False
785,Alfombra,$97.30,5.0,2024-11-23,Decoración,97.3,486.5,2024-11,58,Email,4.25,2024-03-31,2024-05-05,False
785,Alfombra,$97.30,5.0,2024-11-23,Decoración,97.3,486.5,2024-11,88,TV,7.39,2024-07-25,2024-08-31,False
785,Alfombra,$97.30,5.0,2024-11-23,Decoración,97.3,486.5,2024-11,28,RRSS,5.82,2024-11-27,2025-01-08,False
2410,Consola de videojuegos,$55.53,10.0,2024-11-23,Electrónica,55.53,555.3,2024-11,50,Email,4.97,2024-05-03,2024-05-28,False
2410,Consola de videojuegos,$55.53,10.0,2024-11-23,Electrónica,55.53,555.3,2024-11,20,RRSS,3.16,2024-07-15,2024-08-03,False
2410,Consola de videojuegos,$55.53,10.0,2024-11-23,Electrónica,55.53,555.3,2024-11,80,TV,4.64,2024-11-01,2024-11-20,False
2479,Proyector,$51.72,3.0,2024-11-23,Electrónica,51.72,155.16,2024-11,67,TV,3.68,2024-05-22,2024-07-12,False
2479,Proyector,$51.72,3.0,2024-11-23,Electrónica,51.72,155.16,2024-11,37,Email,3.22,2024-07-06,2024-07-26,False
2479,Proyector,$51.72,3.0,2024-11-23,Electrónica,51.72,155.16,2024-11,7,RRSS,5.57,2024-07-30,2024-08-16,False
2670,Consola de videojuegos,$42.62,3.0,2024-11-23,Electrónica,42.62,127.85999999999999,2024-11,50,Email,4.97,2024-05-03,2024-05-28,False
2670,Consola de videojuegos,$42.62,3.0,2024-11-23,Electrónica,42.62,127.85999999999999,2024-11,20,RRSS,3.16,2024-07-15,2024-08-03,False
2670,Consola de videojuegos,$42.62,3.0,2024-11-23,Electrónica,42.62,127.85999999999999,2024-11,80,TV,4.64,2024-11-01,2024-11-20,False
238,Rincón de plantas,$103.51,12.0,2024-11-24,Decoración,103.51,1242.1200000000001,2024-11,38,Email,5.76,2024-06-14,2024-07-15,False
238,Rincón de plantas,$103.51,12.0,2024-11-24,Decoración,103.51,1242.1200000000001,2024-11,8,RRSS,4.88,2024-08-03,2024-08-18,False
238,Rincón de plantas,$103.51,12.0,2024-11-24,Decoración,103.51,1242.1200000000001,2024-11,68,TV,5.81,2024-12-17,2025-02-14,False
923,Espejo decorativo,$59.64,2.0,2024-11-24,Decoración,59.64,119.28,2024-11,83,TV,5.24,2024-05-31,2024-07-08,False
923,Espejo decorativo,$59.64,2.0,2024-11-24,Decoración,59.64,119.28,2024-11,53,Email,4.9,2024-07-17,2024-08-01,False
923,Espejo decorativo,$59.64,2.0,2024-11-24,Decoración,59.64,119.28,2024-11,23,RRSS,4.75,2024-08-28,2024-10-17,False
1692,Microondas,$52.70,9.0,2024-11-24,Electrodomésticos,52.7,474.3,2024-11,56,Email,4.94,2024-08-06,2024-08-25,False
1692,Microondas,$52.70,9.0,2024-11-24,Electrodomésticos,52.7,474.3,2024-11,26,RRSS,5.0,2024-09-25,2024-10-14,False
1692,Microondas,$52.70,9.0,2024-11-24,Electrodomésticos,52.7,474.3,2024-11,86,TV,4.25,2024-09-25,2024-11-15,False
2149,Proyector,$91.89,5.0,2024-11-24,Electrónica,91.89,459.45,2024-11,67,TV,3.68,2024-05-22,2024-07-12,False
2149,Proyector,$91.89,5.0,2024-11-24,Electrónica,91.89,459.45,2024-11,37,Email,3.22,2024-07-06,2024-07-26,False
2149,Proyector,$91.89,5.0,2024-11-24,Electrónica,91.89,459.45,2024-11,7,RRSS,5.57,2024-07-30,2024-08-16,False
2303,Smartphone,$63.94,12.0,2024-11-24,Electrónica,63.94,767.28,2024-11,21,RRSS,6.37,2024-03-29,2024-05-16,False
2303,Smartphone,$63.94,12.0,2024-11-24,Electrónica,63.94,767.28,2024-11,51,Email,4.65,2024-05-28,2024-06-15,False
2303,Smartphone,$63.94,12.0,2024-11-24,Electrónica,63.94,767.28,2024-11,81,TV,4.78,2024-09-28,2024-10-24,False
2651,Parlantes Bluetooth,$38.31,6.0,2024-11-24,Electrónica,38.31,229.86,2024-11,84,TV,4.42,2024-04-17,2024-05-05,False
2651,Parlantes Bluetooth,$38.31,6.0,2024-11-24,Electrónica,38.31,229.86,2024-11,54,Email,2.95,2024-08-09,2024-09-22,False
2651,Parlantes Bluetooth,$38.31,6.0,2024-11-24,Electrónica,38.31,229.86,2024-11,24,RRSS,6.0,2024-09-22,2024-10-26,False
2970,Consola de videojuegos,$49.88,5.0,2024-11-24,Electrónica,49.88,249.4,2024-11,50,Email,4.97,2024-05-03,2024-05-28,False
2970,Consola de videojuegos,$49.88,5.0,2024-11-24,Electrónica,49.88,249.4,2024-11,20,RRSS,3.16,2024-07-15,2024-08-03,False
2970,Consola de videojuegos,$49.88,5.0,2024-11-24,Electrónica,49.88,249.4,2024-11,80,TV,4.64,2024-11-01,2024-11-20,False
1328,Cafetera,$99.07,3.0,2024-11-25,Electrodomésticos,99.07,297.21,2024-11,49,Email,5.2,2024-06-20,2024-07-22,False
1328,Cafetera,$99.07,3.0,2024-11-25,Electrodomésticos,99.07,297.21,2024-11,79,TV,7.26,2024-08-13,2024-10-11,False
1328,Cafetera,$99.07,3.0,2024-11-25,Electrodomésticos,99.07,297.21,2024-11,19,RRSS,5.7,2024-08-19,2024-09-15,False
1828,Cafetera,$76.71,12.0,2024-11-25,Electrodomésticos,76.71,920.52,2024-11,49,Email,5.2,2024-06-20,2024-07-22,False
1828,Cafetera,$76.71,12.0,2024-11-25,Electrodomésticos,76.71,920.52,2024-11,79,TV,7.26,2024-08-13,2024-10-11,False
1828,Cafetera,$76.71,12.0,2024-11-25,Electrodomésticos,76.71,920.52,2024-11,19,RRSS,5.7,2024-08-19,2024-09-15,False
2371,Parlantes Bluetooth,$93.33,4.0,2024-11-25,Electrónica,93.33,373.32,2024-11,84,TV,4.42,2024-04-17,2024-05-05,False
2371,Parlantes Bluetooth,$93.33,4.0,2024-11-25,Electrónica,93.33,373.32,2024-11,54,Email,2.95,2024-08-09,2024-09-22,False
2371,Parlantes Bluetooth,$93.33,4.0,2024-11-25,Electrónica,93.33,373.32,2024-11,24,RRSS,6.0,2024-09-22,2024-10-26,False
153,Espejo decorativo,$49.47,10.0,2024-11-26,Decoración,49.47,494.7,2024-11,83,TV,5.24,2024-05-31,2024-07-08,False
153,Espejo decorativo,$49.47,10.0,2024-11-26,Decoración,49.47,494.7,2024-11,53,Email,4.9,2024-07-17,2024-08-01,False
153,Espejo decorativo,$49.47,10.0,2024-11-26,Decoración,49.47,494.7,2024-11,23,RRSS,4.75,2024-08-28,2024-10-17,False
225,Alfombra,$28.53,6.0,2024-11-26,Decoración,28.53,171.18,2024-11,58,Email,4.25,2024-03-31,2024-05-05,False
225,Alfombra,$28.53,6.0,2024-11-26,Decoración,28.53,171.18,2024-11,88,TV,7.39,2024-07-25,2024-08-31,False
225,Alfombra,$28.53,6.0,2024-11-26,Decoración,28.53,171.18,2024-11,28,RRSS,5.82,2024-11-27,2025-01-08,False
326,Cortinas,$65.02,2.0,2024-11-26,Decoración,65.02,130.04,2024-11,43,Email,5.67,2024-05-02,2024-06-17,False
326,Cortinas,$65.02,2.0,2024-11-26,Decoración,65.02,130.04,2024-11,73,TV,6.47,2024-08-17,2024-09-26,False
326,Cortinas,$65.02,2.0,2024-11-26,Decoración,65.02,130.04,2024-11,13,RRSS,5.22,2024-09-16,2024-10-15,False
331,Lámpara de mesa,$36.82,3.0,2024-11-26,Decoración,36.82,110.46000000000001,2024-11,32,Email,5.54,2024-03-28,2024-04-20,False
331,Lámpara de mesa,$36.82,3.0,2024-11-26,Decoración,36.82,110.46000000000001,2024-11,2,RRSS,5.88,2024-05-30,2024-06-29,False
331,Lámpara de mesa,$36.82,3.0,2024-11-26,Decoración,36.82,110.46000000000001,2024-11,62,TV,4.51,2024-08-26,2024-10-07,False
1043,Microondas,$28.96,3.0,2024-11-26,Electrodomésticos,28.96,86.88,2024-11,56,Email,4.94,2024-08-06,2024-08-25,False
1043,Microondas,$28.96,3.0,2024-11-26,Electrodomésticos,28.96,86.88,2024-11,26,RRSS,5.0,2024-09-25,2024-10-14,False
1043,Microondas,$28.96,3.0,2024-11-26,Electrodomésticos,28.96,86.88,2024-11,86,TV,4.25,2024-09-25,2024-11-15,False
1158,Cafetera,$55.58,7.0,2024-11-26,Electrodomésticos,55.58,389.06,2024-11,49,Email,5.2,2024-06-20,2024-07-22,False
1158,Cafetera,$55.58,7.0,2024-11-26,Electrodomésticos,55.58,389.06,2024-11,79,TV,7.26,2024-08-13,2024-10-11,False
1158,Cafetera,$55.58,7.0,2024-11-26,Electrodomésticos,55.58,389.06,2024-11,19,RRSS,5.7,2024-08-19,2024-09-15,False
1544,Aspiradora,$87.56,8.0,2024-11-26,Electrodomésticos,87.56,700.48,2024-11,40,Email,6.24,2024-06-24,2024-08-12,False
1544,Aspiradora,$87.56,8.0,2024-11-26,Electrodomésticos,87.56,700.48,2024-11,10,RRSS,7.16,2024-08-19,2024-09-19,False
1544,Aspiradora,$87.56,8.0,2024-11-26,Electrodomésticos,87.56,700.48,2024-11,70,TV,3.06,2024-12-13,2024-12-29,False
1928,Cafetera,$49.58,2.0,2024-11-26,Electrodomésticos,49.58,99.16,2024-11,49,Email,5.2,2024-06-20,2024-07-22,False
1928,Cafetera,$49.58,2.0,2024-11-26,Electrodomésticos,49.58,99.16,2024-11,79,TV,7.26,2024-08-13,2024-10-11,False
1928,Cafetera,$49.58,2.0,2024-11-26,Electrodomésticos,49.58,99.16,2024-11,19,RRSS,5.7,2024-08-19,2024-09-15,False
1980,Plancha de vapor,$115.37,2.0,2024-11-26,Electrodomésticos,115.37,230.74,2024-11,36,Email,5.41,2024-04-02,2024-06-01,False
1980,Plancha de vapor,$115.37,2.0,2024-11-26,Electrodomésticos,115.37,230.74,2024-11,6,RRSS,4.02,2024-09-24,2024-11-02,False
1980,Plancha de vapor,$115.37,2.0,2024-11-26,Electrodomésticos,115.37,230.74,2024-11,66,TV,4.69,2024-10-04,2024-10-23,False
2569,Proyector,$104.95,5.0,2024-11-26,Electrónica,104.95,524.75,2024-11,67,TV,3.68,2024-05-22,2024-07-12,False
2569,Proyector,$104.95,5.0,2024-11-26,Electrónica,104.95,524.75,2024-11,37,Email,3.22,2024-07-06,2024-07-26,False
2569,Proyector,$104.95,5.0,2024-11-26,Electrónica,104.95,524.75,2024-11,7,RRSS,5.57,2024-07-30,2024-08-16,False
451,Lámpara de mesa,$81.20,7.0,2024-11-27,Decoración,81.2,568.4,2024-11,32,Email,5.54,2024-03-28,2024-04-20,False
451,Lámpara de mesa,$81.20,7.0,2024-11-27,Decoración,81.2,568.4,2024-11,2,RRSS,5.88,2024-05-30,2024-06-29,False
451,Lámpara de mesa,$81.20,7.0,2024-11-27,Decoración,81.2,568.4,2024-11,62,TV,4.51,2024-08-26,2024-10-07,False
1100,Plancha de vapor,$108.29,5.0,2024-11-27,Electrodomésticos,108.29,541.45,2024-11,36,Email,5.41,2024-04-02,2024-06-01,False
1100,Plancha de vapor,$108.29,5.0,2024-11-27,Electrodomésticos,108.29,541.45,2024-11,6,RRSS,4.02,2024-09-24,2024-11-02,False
1100,Plancha de vapor,$108.29,5.0,2024-11-27,Electrodomésticos,108.29,541.45,2024-11,66,TV,4.69,2024-10-04,2024-10-23,False
1352,Microondas,$39.86,3.0,2024-11-27,Electrodomésticos,39.86,119.58,2024-11,56,Email,4.94,2024-08-06,2024-08-25,False
1352,Microondas,$39.86,3.0,2024-11-27,Electrodomésticos,39.86,119.58,2024-11,26,RRSS,5.0,2024-09-25,2024-10-14,False
1352,Microondas,$39.86,3.0,2024-11-27,Electrodomésticos,39.86,119.58,2024-11,86,TV,4.25,2024-09-25,2024-11-15,False
2111,Parlantes Bluetooth,$28.52,2.0,2024-11-27,Electrónica,28.52,57.04,2024-11,84,TV,4.42,2024-04-17,2024-05-05,False
2111,Parlantes Bluetooth,$28.52,2.0,2024-11-27,Electrónica,28.52,57.04,2024-11,54,Email,2.95,2024-08-09,2024-09-22,False
2111,Parlantes Bluetooth,$28.52,2.0,2024-11-27,Electrónica,28.52,57.04,2024-11,24,RRSS,6.0,2024-09-22,2024-10-26,False
